Timestamp,I agree to these terms and conditions,Which of the following roles best describes you?,Which of the following do you have significant formal training in or experience with? Select all that apply.,Where do you currently primarily work?,How would you describe your work?,How would you rate your computational skills?,How would you rate your comfort in developing new computational skills?,How manual would you say your current typical analysis workflow(s) are? ,How do you generally go about solving an image analysis problem? Check the approach(es) you use the most.,"Have you ever used forum.image.sc, and how?",How frequently do you use scripting to solve image analysis problems?,How frequently do you use machine learning (including but not limited to deep learning or Large Language Models) to solve image analysis problems?,"In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Scholarly ""best practices"" article]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Written step-by-step tutorial]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Video tutorial]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Interactive webinar]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [One-on-one ""office hours"" with an expert]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [In person seminar/tutorial lasting <1 day]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Multiday workshop]","In regards to learning more about image analysis, how preferable do you find each of these instructional methods? [Human+machine dialogues with an LLM]",How interested are you in learning more about the following topics? [Image analysis theory],How interested are you in learning more about the following topics? [General image analysis best practices],How interested are you in learning more about the following topics? [Image analysis practices related to my (sub) discipline],How interested are you in learning more about the following topics? [Learning to use a particular software tool],How interested are you in learning more about the following topics? [Deep learning as applied to image analysis],How interested are you in learning more about the following topics? [Analyzing large images/large numbers of images],How interested are you in learning more about the following topics? [Visualizing image analysis results],How interested are you in learning more about the following topics? [Image analysis training and education (pedagogy)],The next question will ask you about particular image analysis tools and techniques. Do you want to answer questions about microscopy in the field/area of life sciences or physical sciences?,What image analysis tools have you used before? (check all that apply),What image analysis tools do you use the most?,"If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Cost]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Ease of use]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Ease of access]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Flexibility]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Availability of tutorials]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [The ability to perform analyses without prior programming knowledge]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, QuPath, Icy, CellProfiler, napari or others), what makes you select these tools in particular? [Reproducibility/transparency about how analysis was done]",What kinds of images do you commonly want to analyze (select all that apply? [Brightfield/DIC/phase-contrast of cells or organisms from manually selected fields],What kinds of images do you commonly want to analyze (select all that apply? [Brightfield/DIC/phase-contrast of cells or organisms from an automated microscope (such as a high content imager)],What kinds of images do you commonly want to analyze (select all that apply? [Fluorescent images of cells/organisms from manually selected fields],What kinds of images do you commonly want to analyze (select all that apply? [Fluorescent images of cells/organisms from an automated microscope (such as a high content imager)],What kinds of images do you commonly want to analyze (select all that apply? [Histologically stained tissue sections],What kinds of images do you commonly want to analyze (select all that apply? [Electron microscopy],What kinds of images do you commonly want to analyze (select all that apply? [Imaging mass spectrometry],What kinds of images do you commonly want to analyze (select all that apply? [Imaging flow cytometry],What kinds of images do you commonly want to analyze (select all that apply? [Superresolution (PALM/STORM)],What kinds of images do you commonly want to analyze (select all that apply? [Autofluorescence imaging (i.e. FLIM)],What kinds of images do you commonly want to analyze (select all that apply? [Other],"What image analysis problems (i.e. finding nuclei, tissue analysis, analysis of super-resolution data, etc) do you think are generally well-solved?","What image analysis problems (i.e. finding nuclei, tissue analysis, analysis of super-resolution data, etc) do you wish had easier/better solutions?",How do you decide when your workflow is right/good enough?,What image analysis tools have you used before? (check all that apply).1,What image analysis tools do you use the most?.1,"If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Cost]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Ease of use]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Ease of access]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Flexibility]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Availability of tutorials]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [The ability to perform analyses without prior programming knowledge]","If/when you use open source point-and-click software tools (e.g. ImageJ, Fiji, Gwyddion or others), what makes you use these tools rather than commercial software or computational libraries and scripts? [Reproducibility/transparency about how analysis was done]",What kinds of images do you commonly want to analyze (select all that apply? [Optical microscopy/DIC/fractography],What kinds of images do you commonly want to analyze (select all that apply? [Scanning electron microscopy (secondary electron or back scattered imaging)],"What kinds of images do you commonly want to analyze (select all that apply? [Transmission electron microscopy (including electron diffraction and STEM imaging, e.g. HAADF-STEM)]","What kinds of images do you commonly want to analyze (select all that apply? [Spectroscopy/diffractive imaging in the SEM/TEM (eg. EDS, EBSD, EELS, CL)]",What kinds of images do you commonly want to analyze (select all that apply? [Imaging with mass spectrometry (eg SIMS/APT)],What kinds of images do you commonly want to analyze (select all that apply? [X-ray microscopy (including tomography)],"What kinds of images do you commonly want to analyze (select all that apply? [Scanning probe microscopy (AFM, STM and related techniques)]",What kinds of images do you commonly want to analyze (select all that apply? [Fluorescence microscopy],What kinds of images do you commonly want to analyze (select all that apply? [Other].1,"What image analysis problems (i.e. segmenting particles, 3D reconstruction, spectroscopic analysis, extracting force/mechanical property measurements, etc) do you think are generally well-solved?","What image analysis problems (i.e. segmenting particles, 3D reconstruction, spectroscopic analysis, extracting force/mechanical property measurements, etc) do you wish had easier/better solutions?",How do you decide when your workflow is right/good enough?.1,Where did you hear about this survey? Please select all that apply.,Please select any of the following you have attended in the past,"How would you most prefer to be notified about image analysis workshops, sessions, or conferences being planned?","Are there any image analysis workshops, tutorials, or conferences that you have participated in and found particularly helpful?  If yes, what made them beneficial?","Have you put into practice things you have learned at image analysis workshops/tutorials? If not, why not?",Are there any conferences you've attended in the past that you think would particularly benefit from the addition/expansion of image analysis offerings?,"What specific topics (i.e. overviews of a particular tool, comparisons between pieces of software, or how to use a certain tool for a certain kind of experiment) would you like to see prioritized for future image analysis workshop and tutorial offerings?",What do you think analysis tool CREATORS (such as software developers) could/should do to make image analysis better and more successful? How best could we encourage them to do it?,What do you think analysis tool USERS (such as microscopists) could/should do to make image analysis better and more successful?  How best could we encourage them to do it?,"What, if anything, would make forum.image.sc more useful to you?",Any other thoughts?,Single_Role,Trainee_Status,Work,Computation,Comfort,Manual,Science_Cat,In_Practice
10/25/2024 7:22:20,Yes,Undergraduate/Graduate student,"Cell/Molecular Biology, Computer science, Software engineering",Europe,6,5,5,4.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google)",I answer questions and/or make announcements there only,6,3,Somewhat preferable,Moderately preferable,Moderately preferable,Moderately preferable,Very preferable,Very preferable,Somewhat preferable,Not at all preferable,Very interested,Moderately interested,Very interested,Moderately interested,Somewhat interested,Moderately interested,Very interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Other commercial software, Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Moderately important,Moderately important,Moderately important,Moderately important,Moderately important,Somewhat important,Very important,,,3D + time,,,"3D (<3000x3000x100), 3D (SPIM/large volume)",,,,,,,non-blobby shape segmentation,almost no human interaction necessary except checking validity,No tools,No tools,,,,,,,,,,,,,,,,,,,,The Images2Knowledge(I2K) conference,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis","Word of mouth, My local microscopy facility, Postings on image.sc forum or microforum, Twitter / X, Other social media",i2k,,,"how to use my tool, of course :P","prioritize the person taking the data, and accessibility",,,,Student,Trainee,Analyst,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,
10/25/2024 7:47:41,Yes,Postdoctoral fellow,"Cell/Molecular Biology, Developmental Biology",Europe,4,4,4,5.0,"Sit down with a tool I know and start playing with the data, Ask a large language model, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google)","I use it as a place to look for information, and I sometimes post questions there",6,1,Not at all preferable,Very preferable,Very preferable,Somewhat preferable,Very preferable,Not at all preferable,Somewhat preferable,Moderately preferable,Somewhat interested,Very interested,Very interested,Moderately interested,Very interested,Very interested,Moderately interested,Not at all interested,"Life sciences: e.g. biology, biomedicine",Open source point-and-click software,"Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Very important,Moderately important,Very important,Very important,Very important,I do not use these tools,Moderately important,2D,,2D,,2D,,2D,,,2D,,,"Finding nuclei, find and count cells from specific staining (e.g. eosin & hematoxilin staining)",When someone else can use it whitout troubles. ,No tools,No tools,,,,,,,,,,,,,,,,,,,,Postings on image.sc forum or microforum,,"My local microscopy facility, Email list",,,,"Make nice user interfact on ImageJ (through ImageJ macro, R, Pyton). Good practices in programming. All tools allowing colocalization analysis / count how many cells type are present in my tissue using nuclear or cytoplasmic signal. How to easily analyse histochemistry stain.","If think creators and users should be mixed or better, be somehow the same persons because it doing the two things (Imaging, Image analysis) that we have an overview of all parameters that have to be taken into account to have the best results.
Otherwise, creators should make the software small, single-purpose, with little flexibility to make it as easy to use as possible, which increases reproducibility.","I think that creators and users should be mixed, or better still, be sort of the same people, because it's by doing both things (imaging, image analysis) that we get an overview of all the parameters that need to be taken into account to get the best results.
Otherwise, users should explain clearly what they need and inform themselves about the new tools available.",,,Postdoctoral Fellow,Trainee,Balanced,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,
10/25/2024 23:46:57,Yes,Undergraduate/Graduate student,"Chemistry/Biochemistry, Cell/Molecular Biology",Asia,1,1,2,3.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up or ask on forum.image.sc",I've seen it come up in search results but I don't use it as a place to regularly look for information,1,1,Somewhat preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Somewhat preferable,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,"Life sciences: e.g. biology, biomedicine",Open source point-and-click software,"Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,"2D, 3D (<3000x3000x100)",2D,3D (<3000x3000x100),3D (<3000x3000x100),,,,,,,,Finding nuclei,Counting lipid droplets,After using the workflow on many images ,No tools,No tools,,,,,,,,,,,,,,,,,,,,Word of mouth,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis","My local microscopy facility, Twitter / X, Other social media",Introduction to new tools.,Yes I used.,EMBO workshops.,,How to use video tutorials.,More video tutorials.,Nothing ,No,Student,Trainee,Imaging,Low Skill,Low Comfort,Variable Automation,Life Sciences,Yes
10/26/2024 18:08:06,Yes,Postdoctoral fellow,"Medicine, Image analysis/processing",North America,7,5,6,6.0,"Sit down with a tool I know and start playing with the data, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature","I answer questions and/or make announcements there, and may also sometimes post my own questions",6,6,Very preferable,Very preferable,Very preferable,Very preferable,Very preferable,Very preferable,Very preferable,Very preferable,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Not at all interested,"Life sciences: e.g. biology, biomedicine","Other commercial software, Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Somewhat important,Very important,Very important,Somewhat important,Moderately important,Very important,Very important,2D,,,2D,2D,,,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,Word of mouth,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis, Hackathon (software development meetup) dedicated to imaging or image analysis","Postings on image.sc forum or microforum, Twitter / X, Other social media, Email list",,,,,,,,,Postdoctoral Fellow,Trainee,Analyst,Medium Skill,High Comfort,Highly Manual,Life Sciences,
10/26/2024 18:13:08,Yes,Research scientist/associate/staff,"Physics/Biophysics, Chemistry/Biochemistry, Statistics/Biostatistics, Image analysis/processing, Computer science, Computer vision",North America,2,5,5,1.0,"Sit down with a tool I know and start playing with the data, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature","I use it as a place to look for information, but I don't post there (and don't especially want to)",2,1,Very preferable,Very preferable,Moderately preferable,Moderately preferable,Very preferable,Moderately preferable,Somewhat preferable,Somewhat preferable,Moderately interested,Very interested,Very interested,Moderately interested,Moderately interested,Not at all interested,Somewhat interested,Not at all interested,"Physical sciences: e.g. chemistry, geology, materials sciences",No tools,No tools,,,,,,,,,,,,,,,,,,,,,,"Commercial software that comes with my microscope, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, Gwyddion, etc)",Very important,Moderately important,Very important,Very important,Very important,Very important,Somewhat important,"2D, 3D (<3000x3000x100)","2D, 3D (<3000x3000x100)",2D,"2D, 3D (<3000x3000x100)",,2D,,2D,,,"segmenting particles, spectroscopic analysis, accurate optical imaging of curved specular or rough, i.e., fracture, surfaces",When I get results that I'm satisfied show features accurately and clearly,Email list,Conference session on imaging or image analysis,"Postings on image.sc forum or microforum, Email list",,Too much time needed to process the image compared to acceptability of results,,Basic image analysis  workshop showing how to use basic techniques and why those techniques are chosen and how they work.,"flexible, e.g. in particle analysis differentiate particles from background regardless of which is white or black; explanations of why analysis results seems to not be valid; include tutorials which explain why the steps are taken rather than just sequence of steps on specially chosen image; tool use conditions be included in metadata that is readily accessible not in manufacturer's unique format; recognize that hardware may require RTOS that is separated from user GUI interface so that user GUI can be updated readily; build in audit trail capabilities into tools so that image processing can be fit into GLP and CFR21 Part 11 copmliance so that the techniques can be used.",Actually learn to use them; recognize what GxP trails they need to maintain; train their audiences to recognize that magnification is meaningless and they need to talk in terms of size of field of view and point out that that may be questionable because of sample tilt.,better connections between an article of interest and related articles that pertain to same thing; better interconnection with commercial search engines so that a question about how to adjust brightness in FIJI generates links to forum.image.sc in addition to discussions of windows shades in the south pacific.,,Faculty/Staff,Non Trainee,Imaging,Medium Skill,Medium Comfort,Highly Automated,Physical Sciences,No
10/27/2024 10:04:35,Yes,Principal investigator,Cell/Molecular Biology,Europe,7,6,6,6.0,Sit down with a tool I know and start playing with the data,"I answer questions and/or make announcements there, and may also sometimes post my own questions",7,4,Very preferable,Very preferable,Somewhat preferable,Not at all preferable,Not at all preferable,Somewhat preferable,Not at all preferable,Not at all preferable,Very interested,Very interested,Moderately interested,Somewhat interested,Moderately interested,Somewhat interested,Very interested,Not at all interested,"Life sciences: e.g. biology, biomedicine","Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Somewhat important,Not at all important,Very important,Very important,Somewhat important,Not at all important,Very important,,,"2D, 2D + time, 3D (<3000x3000x100), 3D + time",,,"2D, 3D (<3000x3000x100)",,,,,,Segmentation of the easy stuff in cells is well-solved,"A major problem is that the folks developing image analysis tools generally work with idealised images, e.g. easy to segment things like nuclei and claim that areas of image analysis are ""solved"". Any cell biologist will tell you that none of these tools work as claimed when they make hard contact to with real data.","We try to benchmark against synthetic data. We do some optimisation to enhance speed/perfomance but workflows are about getting answers, not about software engineering so ""good enough"" is where we shoot for practically.",No tools,No tools,,,,,,,,,,,,,,,,,,,,Other social media,"Workshop/tutorial on imaging or image analysis, Conference dedicated to imaging or image analysis",Other social media,,I learned napari but haven't had time to explore whether switching over is worth it (which probably tells me the answer!).,,"Workshops and tutorials tend to lack two things: 1) realistic/messy data that is hard to analyse, 2) follow up so that people can consolidate their skills.Many times folks from my lab go on a course and then don't use the skills for a few weeks (or ever) and the training is forgotten, even with notes. Or, the other scenario is they work with very simplistic data or just data that is not like their data and they struggle to apply what they have learnt in a real world scenario.",Science has a messed up reward structure where CREATORS must publish a paper for their tool (even though this is pretty pointless) for career credit. They must then move on and do something else because it's publish or perish. There are some examples of CREATORS supporting tools long-term but I think most CREATORS prefer to move on to the next thing for career purposes and many tools are not well supported. Incentivising long-term support or at least bug fixing to keep them working without further development would be great.,"Make all code available. Facilitate code review and simple best practice guidelines, to improve the basic level of coding.",It's fine. ,,Principle Investigator,Non Trainee,Analyst,High Skill,High Comfort,Highly Manual,Life Sciences,No
10/27/2024 11:40:19,Yes,Postdoctoral fellow,"Cell/Molecular Biology, Developmental Biology",North America,6,4,6,6.0,"Sit down with a tool I know and start playing with the data, Look up or ask on forum.image.sc, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature","I use it as a place to look for information, but I don't post there (and don't especially want to)",4,4,Moderately preferable,Very preferable,Very preferable,Very preferable,Very preferable,Very preferable,Moderately preferable,Very preferable,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Very important,Very important,Very important,Very important,Very important,Very important,Very important,3D (<3000x3000x100),3D (<3000x3000x100),3D (<3000x3000x100),3D (<3000x3000x100),3D (<3000x3000x100),,,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,The Images2Knowledge(I2K) conference,Workshop/tutorial on imaging or image analysis,Word of mouth,,,,,,,,,Postdoctoral Fellow,Trainee,Analyst,Medium Skill,High Comfort,Highly Manual,Life Sciences,
10/27/2024 14:18:18,Yes,Facility director/manager,"Physics/Biophysics, Medicine, Image analysis/processing, Computer science",Europe,4,5,7,5.0,Sit down with a tool I know and start playing with the data,I answer questions and/or make announcements there only,7,2,Somewhat preferable,Moderately preferable,Moderately preferable,Moderately preferable,Not at all preferable,Somewhat preferable,Somewhat preferable,Not at all preferable,Very interested,Very interested,Very interested,Moderately interested,Very interested,Moderately interested,Moderately interested,Moderately interested,"Physical sciences: e.g. chemistry, geology, materials sciences",No tools,No tools,,,,,,,,,,,,,,,,,,,,,,"Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, Gwyddion, etc)",Somewhat important,Very important,Very important,Very important,Moderately important,Not at all important,Somewhat important,,,,,,2D,,,2D,All of the above,"Anything that gets asked on image.sc forum that isn't ""I installed this software but it doesn't work""","When it's producing the right answer and withstands my own scutiny (I'll build the workflow, then see if I can make it robust against errors. If I can't, I try to include that in the documentation)",Postings on image.sc forum or microforum,Workshop/tutorial on imaging or image analysis,Postings on image.sc forum or microforum,"There was a UK-based ImageJ workshop a few years back. It brought together experienced and inexperienced users alike from my particular line of work. It was a great opportunity to connect with others, show what you've done and how you did it, and share the love.","Absolutely - I learned that ImageJ macro was more powerful than I thought (I was mostly using Java), I learned how some folks had implemented a certain type of analysis and I learned that I have a lot more learning to do!",Any on Physics - visualisation of results always aids understanding. ,"How-to for AI/ML/DL for (insert subject). 
Most examples out there are complicated and end up simply recognising handwriting. That's fine if you want to write a hand-writing recognition system, but almost useless if you want to perform some sort of AI/ML/DL on your own images.","1) Documentation should be a priority, not an afterthought. You can have awesome software, but if it's not backed by very clear documentation (including walk-throughs) then it will become a niche system that only a handful of gurus will totally get. 
An example here is SciJava - it's potentially super-powerful, but the documentation is geared more towards the programmer rather than someone with *some* experience of programming.
2) GUI (if used). Some years back, there was an effort to implement ImageJ in JavaFX, rendering it as a single-window system. Unfortunately, this project was abandoned. I'd love if it was resurrected as the existing AWT interface is, to put it mildly, awful and unfriendly, particularly if you have number of plugins.",DOCUMENTATION!!!  Check out Robert Haeleinhupf's example of the CLIJ documentation for an excellent example of how to do it right.,,,Facility Director/Manager,Non Trainee,Balanced,Medium Skill,High Comfort,Variable Automation,Physical Sciences,Yes
10/27/2024 15:11:08,Yes,Postdoctoral fellow,"Computer science, Software engineering, Computer vision, Deep learning",Europe,5,5,5,5.0,"Ask a friend or colleague to help me, Look up solutions generally on the internet (Google), Look up solutions in the scientific literature",I've never heard of it,3,3,Somewhat preferable,Very preferable,Somewhat preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Moderately preferable,Somewhat preferable,Somewhat interested,Moderately interested,Moderately interested,Somewhat interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,"Life sciences: e.g. biology, biomedicine",Open source point-and-click software,"Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",I do not use these tools,Moderately important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,2D + time,2D + time,2D + time,2D + time,2D + time,2D + time,2D + time,2D + time,2D + time,2D + time,2D + time,nuclei,tissue analysis,showing medical experts on the subject,No tools,No tools,,,,,,,,,,,,,,,,,,,,Other,Workshop/tutorial on imaging or image analysis,"Word of mouth, Twitter / X, Other social media, Email list",,,,,,,,,Postdoctoral Fellow,Trainee,Balanced,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,
10/27/2024 17:26:45,Yes,Principal investigator,"Physics/Biophysics, Image analysis/processing, Computer science, Computer vision, Deep learning",Europe,7,7,6,6.0,"Sit down with a tool I know and start playing with the data, Look up or ask on forum.image.sc, Develop solution with python","I answer questions and/or make announcements there, and may also sometimes post my own questions",7,7,Moderately preferable,Very preferable,Moderately preferable,Somewhat preferable,Moderately preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Moderately interested,Somewhat interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Very interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Open source point-and-click software, Computational libraries and scripts","Computational libraries and scripts (Python e.g. scikit-image, MATLAB, etc)",Moderately important,Very important,Very important,Very important,Very important,Not at all important,Very important,"2D, 2D + time","2D, 2D + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time, 3D (SPIM/large volume), 3D large volume + time","2D, 2D + time",2D,"3D (<3000x3000x100), 3D (SPIM/large volume)",,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,"The Images2Knowledge(I2K) conference, Postings on image.sc forum or microforum","Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis, Hackathon (software development meetup) dedicated to imaging or image analysis",Postings on image.sc forum or microforum,,,,,,,,,Principle Investigator,Non Trainee,Analyst,High Skill,High Comfort,Highly Manual,Life Sciences,
10/28/2024 6:12:16,Yes,Facility director/manager,"Physics/Biophysics, Chemistry/Biochemistry, Cell/Molecular Biology, Image analysis/processing, Deep learning",Europe,4,5,4,4.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Look up solutions in the scientific literature",I've never heard of it,5,4,Very preferable,Somewhat preferable,Somewhat preferable,Moderately preferable,Moderately preferable,Very preferable,Somewhat preferable,Not at all preferable,Very interested,Very interested,Very interested,Somewhat interested,Moderately interested,Very interested,Moderately interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Other commercial software, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Somewhat important,Somewhat important,Very important,Moderately important,Somewhat important,Very important,Not at all important,"2D, 2D + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time","2D, 3D large volume + time",2D,"2D, 3D (<3000x3000x100), 3D (SPIM/large volume)",,,"2D, 2D + time, 3D (<3000x3000x100), 3D + time","2D, 2D + time, 3D (<3000x3000x100), 3D + time",,"most 2D segmentations, deconvolutions on thin samples, denoising, SMLM","3D segmentations, multidimensional data analysis (spectral and lifetime information) combined with segmentation and object analysis",Answers the experimental question and can be reproduced by users,No tools,No tools,,,,,,,,,,,,,,,,,,,,A discipline-specific society or network,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis, Conference dedicated to imaging or image analysis","A discipline-specific society or network, Email list, Central online calendar of events",I have learnt something I could apply in my work,Yes. But just a smaller part of the whole content.,"ELMI, FOM, Microscopy Congress",From a design of the experiment to an automated analysis workflow - how to plan experiments so that they are easy to be automatically analyzed,Have versions (GUIs) both for beginners and advanced users. Listen to the needs of typical users of imaging core facilities. Teach the up-to-date image analysis at universities.,"Pay attention at math and statistics lectures at school. Not to be afraid of equations, codes, statistics. Invest time into learning and practicing on their OWN samples.",Have to try first.,"Sometimes I feel overwhelmed by the broad offer of different tools, software packages, multitude options, etc. Then I dream of one single tool I know well, I'm fast working with, and can do all I need in image analysis.",Facility Director/Manager,Non Trainee,Balanced,Medium Skill,Medium Comfort,Variable Automation,Life Sciences,Yes
10/28/2024 6:12:59,Yes,Postdoctoral fellow,"Cell/Molecular Biology, Medicine",Europe,4,4,6,2.0,"Sit down with a tool I know and start playing with the data, Ask a friend or colleague to help me, Ask a large language model, Look up solutions generally on the internet (Google)",I've never heard of it,4,3,Not at all preferable,Moderately preferable,Moderately preferable,Somewhat preferable,Very preferable,Very preferable,Very preferable,Somewhat preferable,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Moderately interested,"Life sciences: e.g. biology, biomedicine","Commercial software that comes with my microscope, Open source point-and-click software, Computational libraries and scripts","Open source point-and-click software (ImageJ, Fiji, QuPath, Icy, CellProfiler, napari, etc)",Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,2D,3D + time,3D + time,3D + time,,,,,,,,,,,No tools,No tools,,,,,,,,,,,,,,,,,,,,Email list,"Workshop/tutorial on imaging or image analysis, Conference session on imaging or image analysis","Word of mouth, My local microscopy facility",workshop- I learned about the theory of microscopy and how to apply it,yes,,how to automate imaging analysis,,,,,Postdoctoral Fellow,Trainee,Balanced,Medium Skill,High Comfort,Highly Automated,Life Sciences,Yes
